0,0.501960784,0.929411765
0,0.552941176,0.749019608
0,0.607843137,0.564705882
0,0.662745098,0.364705882
0,0.709803922,0.505882353
0,0.764705882,0.62745098
0.074509804,0.82745098,0.756862745
0.650980392,0.917647059,0.878431373
1,1,1
1,1,1
1,1,1
1,1,1
1,0.898039216,0.725490196
1,0.792156863,0.443137255
1,0.678431373,0.368627451
1,0.564705882,0.298039216
1,0.466666667,0.239215686
1,0.37254902,0.192156863
1,0.262745098,0.258823529
1,0.141176471,0.321568627
