0.000000000000000,0.317647058823529,0.992156862745098
0.000000000000000,0.490196078431373,1.000000000000000
0.235294117647059,0.662745098039216,1.000000000000000
0.423529411764706,0.827450980392157,1.000000000000000
0.733333333333333,0.913725490196078,1.000000000000000
1.000000000000000,1.000000000000000,1.000000000000000
1.000000000000000,0.941176470588235,0.713725490196078
1.000000000000000,0.843137254901961,0.545098039215686
1.000000000000000,0.678431372549020,0.337254901960784
1.000000000000000,0.537254901960784,0.384313725490196
1.000000000000000,0.427450980392157,0.423529411764706
